timestamp,best_bid,best_ask,bid_volume,ask_volume,mid_price,spread,last_trade_price,last_trade_volume
1774143856018,1.4607,1.4613,29.532,29.532,1.461,0.0005999999999999339,1.4619,240.4688
1774143865962,1.4608,1.4616,29.532,29.532,1.4612,0.0007999999999999119,1.4619,240.4688
1774143875954,1.4611,1.4617,29.532,29.532,1.4614,0.0005999999999999339,1.4619,240.4688
1774143885966,1.4611,1.4617,29.532,29.532,1.4614,0.0005999999999999339,1.461,237.4688
1774143895975,1.4611,1.4615,29.532,29.532,1.4613,0.00039999999999995595,1.461,237.4688
1774143905988,1.4612,1.4618,29.532,29.532,1.4615,0.0005999999999999339,1.461,237.4688
1774143916023,1.4621,1.4629,29.532,200.77,1.4625,0.0008000000000001339,1.461,237.4688
1774143926008,1.4621,1.4628,29.532,29.532,1.46245,0.000700000000000145,1.461,237.4688
1774143936099,1.4628,1.4637,29.532,29.532,1.46325,0.0008999999999999009,1.461,237.4688
1774143946126,1.4627,1.4633,29.532,29.532,1.463,0.000600000000000156,1.461,237.4688
1774143956024,1.4626,1.4628,29.532,196.711,1.4627,0.00020000000000020002,1.4625,229.4688
1774143966093,1.4622,1.4628,29.532,29.532,1.4625,0.000600000000000156,1.4625,1.53326521
1774143976099,1.4629,1.4637,29.532,29.532,1.4633,0.0007999999999999119,1.4625,1.53326521
1774143986071,1.4629,1.4637,29.532,29.532,1.4633,0.0007999999999999119,1.4625,1.53326521
1774143996097,1.4636,1.4637,16.99,29.532,1.46365,9.999999999998899e-05,1.4625,1.53326521
1774144006115,1.4636,1.4637,16.99,29.532,1.46365,9.999999999998899e-05,1.4625,1.53326521
1774144016106,1.4636,1.4637,16.99,3451.681,1.46365,9.999999999998899e-05,1.4625,1.53326521
1774144026104,1.4636,1.4637,16.99,3451.681,1.46365,9.999999999998899e-05,1.4625,1.53326521
1774144036114,1.4625,1.4634,29.532,29.532,1.46295,0.0009000000000001229,1.4624,115.38054638
1774144046125,1.4627,1.4631,29.532,29.532,1.4628999999999999,0.000400000000000178,1.4624,115.38054638
1774144056185,1.4627,1.4631,29.532,29.532,1.4628999999999999,0.000400000000000178,1.4624,115.38054638
1774144066442,1.4627,1.4631,29.532,29.532,1.4628999999999999,0.000400000000000178,1.4624,115.38054638
1774144076186,1.4627,1.4631,29.532,29.532,1.4628999999999999,0.000400000000000178,1.4624,115.38054638
1774144086207,1.4634,1.4638,29.532,196.711,1.4636,0.00039999999999995595,1.4624,115.38054638
1774144096151,1.464,1.4647,29.532,29.532,1.46435,0.0006999999999999229,1.4624,115.38054638
1774144106178,1.4647,1.4653,29.532,29.532,1.4649999999999999,0.000600000000000156,1.4624,115.38054638
1774144116219,1.4637,1.4643,29.532,29.532,1.464,0.0005999999999999339,1.4641,248.4688
1774144126168,1.4627,1.4634,29.532,29.532,1.46305,0.000700000000000145,1.4641,248.4688
1774144136180,1.4632,1.4638,29.532,243.281,1.4635,0.0005999999999999339,1.4641,248.4688
1774144146193,1.4632,1.4638,29.532,243.281,1.4635,0.0005999999999999339,1.4641,248.4688
1774144156212,1.4633,1.4638,29.532,243.281,1.4635500000000001,0.0004999999999999449,1.4641,248.4688
1774144166218,1.4633,1.4638,29.532,243.281,1.4635500000000001,0.0004999999999999449,1.4641,248.4688
1774144176223,1.4633,1.4638,29.532,243.281,1.4635500000000001,0.0004999999999999449,1.4641,248.4688
1774144186247,1.4637,1.4644,29.532,29.532,1.4640499999999999,0.0006999999999999229,1.4641,248.4688
1774144196285,1.4636,1.4644,33.572,29.532,1.464,0.0007999999999999119,1.4634,238.40115997
1774144206231,1.4636,1.4643,383.913,29.532,1.46395,0.0006999999999999229,1.4634,238.40115997
1774144216253,1.4637,1.4647,753.171,29.532,1.4642,0.0009999999999998899,1.4634,238.40115997
1774144226268,1.4637,1.4644,29.532,29.532,1.4640499999999999,0.0006999999999999229,1.4634,238.40115997
1774144236267,1.4636,1.4642,33.555,29.532,1.4639,0.0005999999999999339,1.4634,238.40115997
1774144246270,1.4634,1.4637,1755.889,29.532,1.4635500000000001,0.00029999999999996696,1.4634,238.40115997
1774144256300,1.4636,1.4643,33.556,29.532,1.46395,0.0006999999999999229,1.4634,238.40115997
1774144266274,1.4624,1.4625,3.5,748.363,1.46245,9.999999999998899e-05,1.4636,4.0246
1774144276277,1.4619,1.4628,29.532,29.532,1.46235,0.0009000000000001229,1.4618,238.9688
1774144286284,1.462,1.4628,29.532,243.281,1.4624000000000001,0.0008000000000001339,1.4618,238.9688
1774144296299,1.4622,1.4633,29.532,29.532,1.46275,0.001100000000000101,1.4618,238.9688
1774144306361,1.4622,1.4629,29.532,33.577,1.46255,0.000700000000000145,1.4618,238.9688
1774144316400,1.4626,1.4633,4.059,29.532,1.46295,0.000700000000000145,1.4618,238.9688
1774144326354,1.4627,1.4632,29.532,29.532,1.46295,0.000500000000000167,1.4618,238.9688
1774144336360,1.4627,1.4632,29.532,29.532,1.46295,0.000500000000000167,1.4618,238.9688
1774144346398,1.4632,1.4639,29.532,33.615,1.4635500000000001,0.0006999999999999229,1.4618,238.9688
1774144356354,1.4618,1.4625,29.532,29.532,1.4621499999999998,0.0006999999999999229,1.4621,240.4688
1774144366361,1.4613,1.4619,29.532,33.573,1.4616,0.0005999999999999339,1.4621,240.4688
1774144376368,1.4603,1.4615,29.532,718.832,1.4609,0.0012000000000000899,1.4621,240.4688
1774144386368,1.4603,1.4615,29.532,2770.735,1.4609,0.0012000000000000899,1.4621,240.4688
1774144396369,1.4601,1.4608,29.532,243.281,1.46045,0.000700000000000145,1.4621,240.4688
1774144406386,1.4607,1.4615,29.532,718.832,1.4611,0.0007999999999999119,1.4621,240.4688
1774144416441,1.4607,1.4615,29.532,718.832,1.4611,0.0007999999999999119,1.4621,240.4688
1774144426475,1.4607,1.4615,29.532,718.832,1.4611,0.0007999999999999119,1.4621,240.4688
1774144436419,1.4617,1.4623,29.532,29.532,1.462,0.0005999999999999339,1.4621,240.4688
1774144446444,1.4616,1.4623,33.616,29.532,1.4619499999999999,0.0006999999999999229,1.4612,210.89640915
1774144456478,1.4616,1.4623,33.616,29.532,1.4619499999999999,0.0006999999999999229,1.4612,210.89640915
1774144466451,1.4616,1.4623,33.616,29.532,1.4619499999999999,0.0006999999999999229,1.4612,210.89640915
1774144476446,1.4618,1.4628,360.182,243.281,1.4623,0.001000000000000112,1.4612,210.89640915
